"Matt Breida, SF",@Ari,4th,3,11,55,0,4,23,0,0,0,3.9,3800,1.04,Sun 4:05,,,,,,,,,,,,,
"Corey Clement, Phi",@LAC,15th,3,6,22,1,0,0,0,0,0,2.7,3800,0.72,Sun 4:05,,,,,,,,,,,,,
"Andre Ellington, Ari",SF,27th,3,7,33,0,10,106,0,0,0,8,3800,2.1,Sun 4:05,,,,,,,,,,,,,
"Chris Ivory, Jax",@NYJ,26th,3,21,76,0,6,67,0,0,0,6.8,3800,1.78,Sun 1:00,,,,,,,,,,,,,
"Marlon Mack, Ind",@Sea,23rd,2,16,21,1,2,32,0,1,0,6.7,3800,1.75,Sun 8:30,,,,,,,,,,,,,
"Mike Tolbert, Buf",@Atl,29th,3,26,88,1,2,14,0,0,0,6.1,3800,1.6,Sun 1:00,,,,,,,,,,,,,
"DeAndre Washington, Oak",@Den,3rd,3,10,24,0,10,57,0,1,0,6,3800,1.59,Sun 4:25,,,,,,,,,,,,,
"Dwayne Washington, Det",@Min,1st,2,9,31,0,0,0,0,0,0,1.6,3800,0.41,Sun 1:00,,,,,,,,,,,,,
"Damien Williams, Mia",NO,32nd,2,2,5,0,1,6,0,0,0,1.1,3800,0.28,Sun 9:30,,,,,,,,,,,,,
"Alex Collins, Bal",Pit,28th,2,16,124,0,0,0,0,1,1,5.7,3700,1.54,Sun 1:00,,,,,,,,,,,,,
"Corey Grant, Jax",@NYJ,26th,3,7,88,0,1,18,0,0,0,3.9,3700,1.05,Sun 1:00,,,,,,,,,,,,,
"Jeremy Hill, Cin",@Cle,8th,3,19,66,0,3,6,0,0,0,3.4,3700,0.92,Sun 1:00,,,,,,,,,,,,,
"Aaron Jones, GB",Chi,11th,2,0,0,0,0,0,0,0,0,0,3700,0,Thu 8:25,,,,,,,,,,,,,
"Thomas Rawls, Sea",Ind,18th,2,5,4,0,0,0,0,0,0,0.2,3700,0.05,Sun 8:30,,,,,,,,,,,,,
"Robert Turbin, Ind",@Sea,23rd,3,10,36,0,3,6,0,0,0,2.4,3700,0.65,Sun 8:30,,,,,,,,,,,,,
"De'Angelo Henderson, Den",Oak,20th,3,1,1,0,0,0,0,0,0,0,3600,0.01,Sun 4:25,,,,,,,,,,,,,
"Elijah McGuire, NYJ",Jax,12th,3,13,63,0,1,7,0,1,1,2.3,3600,0.65,Sun 1:00,,,,,,,,,,,,,
"Adrian Peterson, NO",@Mia,5th,3,23,77,0,2,4,0,0,0,3.4,3600,0.94,Sun 9:30,,,,,,,,,,,,,
"Shane Vereen, NYG",@TB,21st,3,7,33,0,14,96,0,0,0,9,3600,2.49,Sun 4:05,,,,,,,,,,,,,
"Devontae Booker, Den",Oak,20th,--,--,--,--,--,--,--,--,--,0,3500,0,Sun 4:25,,,,,,,,,,,,,
"D.J. Foster, Ari",SF,27th,--,--,--,--,--,--,--,--,--,0,3500,0,Sun 4:05,,,,,,,,,,,,,
"Devante Mays, GB",Chi,11th,2,0,0,0,0,0,0,0,0,0,3500,0,Thu 8:25,,,,,,,,,,,,,
"Paul Perkins, NYG",@TB,21st,3,23,48,0,6,29,0,0,0,4.6,3500,1.3,Sun 4:05,,,,,,,,,,,,,
"Orleans Darkwa, NYG",@TB,21st,3,13,53,0,3,13,0,0,0,3.2,3400,0.94,Sun 4:05,,,,,,,,,,,,,
"Eddie Lacy, Sea",Ind,18th,1,5,3,0,0,0,0,0,0,0.3,3400,0.09,Sun 8:30,,,,,,,,,,,,,
"Dion Lewis, NE",Car,7th,3,8,28,0,4,23,0,0,0,3,3400,0.89,Sun 1:00,,,,,,,,,,,,,
"Rod Smith, Dal",LA,30th,3,2,8,0,0,0,0,0,0,0.3,3300,0.08,Sun 1:00,,,,,,,,,,,,,
"Zach Zenner, Det",@Min,1st,1,3,5,0,0,0,0,0,0,0.5,3300,0.15,Sun 1:00,,,,,,,,,,,,,
"Latavius Murray, Min",Det,25th,3,7,17,0,0,0,0,1,0,0.6,3200,0.18,Sun 1:00,,,,,,,,,,,,,
"Alex Armah, Car",@NE,31st,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Cameron Artis-Payne, Car",@NE,31st,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Joe Banyard, Buf",@Atl,29th,1,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Peyton Barber, TB",NYG,17th,2,10,47,0,0,0,0,0,0,2.4,3000,0.78,Sun 4:05,,,,,,,,,,,,,
"Tommy Bohanon, Jax",@NYJ,26th,3,1,0,0,2,9,1,0,0,3,3000,0.99,Sun 1:00,,,,,,,,,,,,,
"Brandon Bolden, NE",Car,7th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Mack Brown, Was",@KC,19th,1,6,27,0,0,0,0,0,0,2.7,3000,0.9,Mon 8:30,,,,,,,,,,,,,
"Michael Burton, Chi",@GB,22nd,3,1,7,0,0,0,0,0,0,0.2,3000,0.08,Thu 8:25,,,,,,,,,,,,,
"Tra Carson, Cin",@Cle,8th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Derrick Coleman, Atl",Buf,2nd,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Benny Cunningham, Chi",@GB,22nd,2,0,0,0,3,23,0,0,0,2.6,3000,0.88,Thu 8:25,,,,,,,,,,,,,
"Justin Davis, LA",@Dal,24th,2,1,1,0,0,0,0,0,0,0.1,3000,0.02,Sun 1:00,,,,,,,,,,,,,
"Matt Dayes, Cle",Cin,9th,3,3,7,0,2,9,0,0,0,1.2,3000,0.4,Sun 1:00,,,,,,,,,,,,,
"James Develin, NE",Car,7th,3,0,0,0,1,6,0,0,0,0.5,3000,0.18,Sun 1:00,,,,,,,,,,,,,
"Patrick DiMarco, Buf",@Atl,29th,3,0,0,0,1,5,0,0,0,0.5,3000,0.17,Sun 1:00,,,,,,,,,,,,,
"Lance Dunbar, LA",@Dal,24th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
